ID,Class
6755,children_playing
6757,drilling
6759,engine_idling
6760,street_music
6763,children_playing
6764,air_conditioner
6767,siren
6769,dog_bark
6770,jackhammer
6771,engine_idling
6772,dog_bark
6773,jackhammer
6774,children_playing
6775,air_conditioner
6777,children_playing
6778,engine_idling
6779,engine_idling
6781,dog_bark
6782,street_music
6783,street_music
6786,dog_bark
6790,drilling
6791,air_conditioner
6792,jackhammer
6793,air_conditioner
6797,drilling
6800,dog_bark
6804,siren
6810,children_playing
6811,siren
6812,siren
6813,street_music
6815,jackhammer
6816,engine_idling
6817,siren
6818,car_horn
6819,children_playing
6821,street_music
6823,siren
6824,engine_idling
6829,car_horn
6830,air_conditioner
6831,street_music
6832,air_conditioner
6835,air_conditioner
6836,air_conditioner
6837,siren
6839,dog_bark
6840,engine_idling
6841,dog_bark
6844,street_music
6846,air_conditioner
6847,jackhammer
6850,engine_idling
6852,street_music
6853,jackhammer
6855,street_music
6856,siren
6857,engine_idling
6860,car_horn
6864,jackhammer
6865,engine_idling
6866,dog_bark
6869,street_music
6871,children_playing
6875,siren
6877,jackhammer
6878,street_music
6879,street_music
6880,siren
6881,air_conditioner
6882,drilling
6883,siren
6886,jackhammer
6889,children_playing
6891,engine_idling
6892,air_conditioner
6893,drilling
6895,children_playing
6896,drilling
6898,siren
6900,drilling
6902,drilling
6903,siren
6906,street_music
6907,children_playing
6908,dog_bark
6910,children_playing
6911,dog_bark
6912,street_music
6914,engine_idling
6915,children_playing
6918,dog_bark
6920,children_playing
6922,street_music
6926,children_playing
6929,air_conditioner
6931,siren
6933,jackhammer
6934,drilling
6935,engine_idling
6937,children_playing
6938,jackhammer
6939,air_conditioner
6942,jackhammer
6943,street_music
6945,siren
6946,air_conditioner
6947,jackhammer
6948,drilling
6949,dog_bark
6954,dog_bark
6955,car_horn
6956,children_playing
6958,street_music
6961,air_conditioner
6963,dog_bark
6966,siren
6967,engine_idling
6969,dog_bark
6970,drilling
6971,engine_idling
6973,children_playing
6974,children_playing
6975,air_conditioner
6976,air_conditioner
6977,engine_idling
6979,jackhammer
6982,air_conditioner
6984,dog_bark
6985,drilling
6986,children_playing
6990,engine_idling
6992,jackhammer
6993,street_music
6998,street_music
6999,dog_bark
7000,street_music
7001,siren
7002,engine_idling
7003,jackhammer
7004,air_conditioner
7005,drilling
7007,engine_idling
7008,siren
7009,children_playing
7010,jackhammer
7012,drilling
7013,air_conditioner
7014,air_conditioner
7015,car_horn
7016,siren
7017,children_playing
7019,street_music
7020,dog_bark
7022,children_playing
7025,engine_idling
7026,air_conditioner
7027,siren
7030,street_music
7031,engine_idling
7035,air_conditioner
7039,children_playing
7040,air_conditioner
7041,drilling
7042,children_playing
7046,siren
7048,air_conditioner
7049,street_music
7051,air_conditioner
7052,car_horn
7054,siren
7055,siren
7057,dog_bark
7059,engine_idling
7060,air_conditioner
7062,children_playing
7063,children_playing
7065,dog_bark
7066,children_playing
7067,jackhammer
7068,drilling
7069,air_conditioner
7070,dog_bark
7072,children_playing
7073,jackhammer
7075,children_playing
7076,children_playing
7077,street_music
7078,air_conditioner
7079,engine_idling
7081,drilling
7082,air_conditioner
7084,street_music
7085,car_horn
7086,street_music
7087,engine_idling
7088,drilling
7091,children_playing
7094,air_conditioner
7095,siren
7096,street_music
7100,jackhammer
7105,street_music
7107,street_music
7109,children_playing
7110,siren
7111,air_conditioner
7112,children_playing
7113,engine_idling
7114,car_horn
7115,engine_idling
7116,jackhammer
7118,street_music
7121,children_playing
7124,engine_idling
7129,drilling
7131,air_conditioner
7133,engine_idling
7137,siren
7138,jackhammer
7141,air_conditioner
7143,jackhammer
7144,street_music
7145,street_music
7148,siren
7149,children_playing
7150,siren
7153,street_music
7154,jackhammer
7155,engine_idling
7156,air_conditioner
7157,air_conditioner
7159,jackhammer
7161,jackhammer
7163,siren
7169,jackhammer
7170,drilling
7171,street_music
7172,air_conditioner
7174,street_music
7175,gun_shot
7176,air_conditioner
7177,street_music
7180,dog_bark
7185,children_playing
7187,drilling
7190,engine_idling
7191,children_playing
7194,jackhammer
7195,children_playing
7196,jackhammer
7197,street_music
7198,jackhammer
7200,dog_bark
7201,car_horn
7203,children_playing
7204,air_conditioner
7206,engine_idling
7207,jackhammer
7211,engine_idling
7212,drilling
7213,jackhammer
7215,jackhammer
7217,siren
7218,drilling
7221,engine_idling
7222,engine_idling
7223,jackhammer
7226,air_conditioner
7228,siren
7231,jackhammer
7235,air_conditioner
7240,air_conditioner
7241,drilling
7242,children_playing
7244,jackhammer
7245,drilling
7247,dog_bark
7249,dog_bark
7250,dog_bark
7251,dog_bark
7252,car_horn
7256,siren
7257,car_horn
7258,street_music
7259,air_conditioner
7262,engine_idling
7263,engine_idling
7264,engine_idling
7265,dog_bark
7269,drilling
7274,air_conditioner
7275,children_playing
7278,street_music
7279,drilling
7280,air_conditioner
7284,jackhammer
7285,dog_bark
7292,children_playing
7294,children_playing
7297,engine_idling
7298,air_conditioner
7305,air_conditioner
7307,children_playing
7309,engine_idling
7311,street_music
7313,children_playing
7315,siren
7316,jackhammer
7319,siren
7320,street_music
7321,children_playing
7322,car_horn
7323,drilling
7326,jackhammer
7328,siren
7329,drilling
7331,engine_idling
7332,air_conditioner
7333,children_playing
7336,engine_idling
7338,dog_bark
7343,engine_idling
7344,street_music
7345,dog_bark
7346,drilling
7349,jackhammer
7352,jackhammer
7354,car_horn
7358,drilling
7359,engine_idling
7360,air_conditioner
7361,siren
7362,street_music
7364,drilling
7366,street_music
7367,siren
7369,air_conditioner
7370,air_conditioner
7372,dog_bark
7374,drilling
7375,engine_idling
7376,street_music
7377,air_conditioner
7378,drilling
7379,jackhammer
7380,dog_bark
7381,street_music
7383,children_playing
7386,children_playing
7387,air_conditioner
7388,street_music
7389,jackhammer
7392,jackhammer
7398,street_music
7400,jackhammer
7403,engine_idling
7404,drilling
7408,children_playing
7410,dog_bark
7412,dog_bark
7414,air_conditioner
7417,siren
7418,siren
7419,drilling
7425,engine_idling
7426,engine_idling
7429,car_horn
7430,engine_idling
7431,dog_bark
7432,street_music
7436,street_music
7437,jackhammer
7439,siren
7443,street_music
7446,jackhammer
7448,siren
7449,engine_idling
7450,dog_bark
7452,engine_idling
7455,air_conditioner
7457,children_playing
7458,children_playing
7459,children_playing
7460,air_conditioner
7462,jackhammer
7463,street_music
7465,siren
7467,engine_idling
7468,street_music
7469,dog_bark
7471,dog_bark
7472,siren
7475,children_playing
7476,street_music
7479,street_music
7482,children_playing
7483,street_music
7488,jackhammer
7490,engine_idling
7493,air_conditioner
7494,drilling
7495,drilling
7497,street_music
7499,children_playing
7500,engine_idling
7501,engine_idling
7503,jackhammer
7505,drilling
7506,engine_idling
7507,children_playing
7508,engine_idling
7510,air_conditioner
7513,street_music
7519,street_music
7521,drilling
7522,dog_bark
7524,siren
7525,air_conditioner
7528,car_horn
7529,siren
7530,drilling
7531,engine_idling
7532,engine_idling
7538,engine_idling
7539,car_horn
7541,engine_idling
7542,drilling
7543,street_music
7547,drilling
7552,air_conditioner
7553,jackhammer
7556,jackhammer
7558,drilling
7561,air_conditioner
7563,street_music
7565,car_horn
7567,dog_bark
7568,drilling
7569,jackhammer
7570,air_conditioner
7574,drilling
7576,children_playing
7577,children_playing
7578,street_music
7579,dog_bark
7580,engine_idling
7582,jackhammer
7584,dog_bark
7586,street_music
7589,air_conditioner
7593,jackhammer
7595,jackhammer
7596,street_music
7597,siren
7598,children_playing
7600,jackhammer
7601,air_conditioner
7602,drilling
7604,engine_idling
7607,jackhammer
7609,jackhammer
7612,dog_bark
7613,engine_idling
7614,car_horn
7617,street_music
7618,air_conditioner
7619,siren
7620,children_playing
7622,engine_idling
7623,street_music
7626,drilling
7631,children_playing
7633,engine_idling
7634,children_playing
7636,children_playing
7638,air_conditioner
7641,street_music
7642,dog_bark
7644,children_playing
7645,street_music
7646,jackhammer
7648,engine_idling
7650,air_conditioner
7651,siren
7653,air_conditioner
7655,street_music
7656,jackhammer
7657,dog_bark
7665,street_music
7669,engine_idling
7671,air_conditioner
7672,siren
7673,car_horn
7674,drilling
7675,car_horn
7677,dog_bark
7679,drilling
7680,siren
7681,siren
7685,jackhammer
7686,engine_idling
7687,engine_idling
7688,street_music
7689,air_conditioner
7690,dog_bark
7694,engine_idling
7697,engine_idling
7699,car_horn
7700,drilling
7702,dog_bark
7705,air_conditioner
7706,street_music
7707,air_conditioner
7710,air_conditioner
7711,siren
7713,dog_bark
7715,siren
7718,car_horn
7721,drilling
7723,street_music
7724,drilling
7726,siren
7727,street_music
7729,engine_idling
7733,children_playing
7734,jackhammer
7735,air_conditioner
7738,siren
7739,dog_bark
7740,street_music
7742,air_conditioner
7743,children_playing
7744,street_music
7745,drilling
7748,street_music
7750,engine_idling
7754,jackhammer
7756,air_conditioner
7759,engine_idling
7761,air_conditioner
7762,jackhammer
7765,siren
7768,street_music
7769,street_music
7770,jackhammer
7775,siren
7776,dog_bark
7779,children_playing
7780,car_horn
7783,engine_idling
7784,children_playing
7785,dog_bark
7787,street_music
7788,engine_idling
7791,drilling
7795,street_music
7796,drilling
7800,siren
7802,children_playing
7804,drilling
7806,siren
7807,dog_bark
7810,children_playing
7813,children_playing
7814,engine_idling
7817,engine_idling
7818,drilling
7819,children_playing
7821,siren
7822,engine_idling
7824,children_playing
7825,jackhammer
7828,jackhammer
7829,siren
7831,engine_idling
7833,street_music
7835,street_music
7836,engine_idling
7837,dog_bark
7839,street_music
7842,siren
7843,siren
7844,siren
7845,street_music
7846,engine_idling
7853,jackhammer
7854,siren
7855,drilling
7858,drilling
7860,air_conditioner
7861,siren
7862,siren
7865,street_music
7868,car_horn
7869,jackhammer
7873,drilling
7874,siren
7875,engine_idling
7879,dog_bark
7880,car_horn
7881,street_music
7883,drilling
7890,dog_bark
7891,jackhammer
7892,jackhammer
7893,drilling
7896,street_music
7897,children_playing
7898,car_horn
7899,street_music
7900,jackhammer
7901,drilling
7904,car_horn
7909,children_playing
7911,dog_bark
7914,engine_idling
7916,street_music
7918,air_conditioner
7919,jackhammer
7920,car_horn
7922,engine_idling
7927,dog_bark
7928,engine_idling
7929,drilling
7931,siren
7932,jackhammer
7933,children_playing
7936,jackhammer
7938,car_horn
7939,children_playing
7941,children_playing
7942,dog_bark
7943,drilling
7946,children_playing
7949,car_horn
7951,children_playing
7952,dog_bark
7954,drilling
7955,engine_idling
7959,engine_idling
7961,siren
7963,car_horn
7964,drilling
7966,dog_bark
7970,dog_bark
7975,siren
7978,siren
7979,street_music
7980,siren
7981,dog_bark
7982,air_conditioner
7985,engine_idling
7988,siren
7989,car_horn
7990,jackhammer
7992,street_music
7993,drilling
7994,children_playing
7995,engine_idling
7996,siren
7999,air_conditioner
8000,children_playing
8002,dog_bark
8004,dog_bark
8012,drilling
8013,children_playing
8014,dog_bark
8020,children_playing
8021,engine_idling
8022,air_conditioner
8025,children_playing
8028,drilling
8029,jackhammer
8032,jackhammer
8033,air_conditioner
8034,jackhammer
8035,air_conditioner
8036,siren
8037,street_music
8042,air_conditioner
8043,street_music
8046,siren
8047,car_horn
8048,engine_idling
8052,street_music
8053,street_music
8055,drilling
8057,jackhammer
8058,children_playing
8060,children_playing
8061,air_conditioner
8062,dog_bark
8067,street_music
8068,air_conditioner
8069,jackhammer
8071,air_conditioner
8072,street_music
8073,air_conditioner
8075,engine_idling
8076,engine_idling
8077,engine_idling
8078,children_playing
8079,dog_bark
8080,street_music
8081,drilling
8084,children_playing
8085,engine_idling
8086,air_conditioner
8090,engine_idling
8093,air_conditioner
8095,street_music
8100,children_playing
8101,siren
8103,jackhammer
8104,drilling
8106,drilling
8108,street_music
8110,siren
8111,air_conditioner
8114,street_music
8118,children_playing
8119,engine_idling
8122,street_music
8125,air_conditioner
8127,jackhammer
8130,street_music
8131,engine_idling
8133,jackhammer
8135,engine_idling
8137,siren
8140,drilling
8142,engine_idling
8143,drilling
8144,drilling
8145,street_music
8146,street_music
8150,engine_idling
8152,engine_idling
8155,air_conditioner
8156,street_music
8161,drilling
8166,children_playing
8167,jackhammer
8171,jackhammer
8172,engine_idling
8173,street_music
8177,street_music
8180,siren
8181,children_playing
8182,street_music
8183,air_conditioner
8187,siren
8188,siren
8189,dog_bark
8190,siren
8191,jackhammer
8193,children_playing
8194,jackhammer
8195,siren
8199,children_playing
8200,street_music
8202,jackhammer
8205,jackhammer
8208,air_conditioner
8210,children_playing
8211,drilling
8213,children_playing
8215,dog_bark
8216,dog_bark
8217,street_music
8219,engine_idling
8220,drilling
8221,jackhammer
8227,street_music
8228,street_music
8229,siren
8231,engine_idling
8234,drilling
8236,street_music
8238,car_horn
8239,children_playing
8241,drilling
8243,siren
8246,engine_idling
8247,siren
8249,street_music
8251,engine_idling
8252,dog_bark
8253,children_playing
8257,jackhammer
8258,jackhammer
8260,dog_bark
8261,engine_idling
8262,siren
8263,dog_bark
8264,dog_bark
8265,engine_idling
8266,siren
8268,children_playing
8270,siren
8271,drilling
8272,air_conditioner
8274,engine_idling
8277,siren
8279,siren
8280,jackhammer
8282,engine_idling
8283,siren
8285,drilling
8287,air_conditioner
8289,air_conditioner
8294,engine_idling
8296,children_playing
8297,air_conditioner
8300,street_music
8302,air_conditioner
8305,children_playing
8306,siren
8308,jackhammer
8311,car_horn
8313,car_horn
8314,car_horn
8315,children_playing
8317,children_playing
8318,air_conditioner
8322,jackhammer
8323,engine_idling
8324,children_playing
8325,jackhammer
8327,siren
8330,drilling
8332,engine_idling
8333,siren
8334,children_playing
8335,jackhammer
8337,drilling
8338,engine_idling
8344,siren
8352,engine_idling
8353,siren
8356,engine_idling
8357,siren
8360,engine_idling
8361,drilling
8364,street_music
8365,street_music
8366,air_conditioner
8369,engine_idling
8377,street_music
8378,dog_bark
8381,air_conditioner
8384,air_conditioner
8386,engine_idling
8387,engine_idling
8391,engine_idling
8392,air_conditioner
8396,children_playing
8397,jackhammer
8399,children_playing
8403,siren
8406,car_horn
8409,dog_bark
8410,children_playing
8411,engine_idling
8412,children_playing
8416,air_conditioner
8417,air_conditioner
8419,dog_bark
8420,dog_bark
8421,air_conditioner
8424,siren
8425,air_conditioner
8427,drilling
8428,street_music
8429,children_playing
8430,siren
8431,siren
8432,air_conditioner
8434,car_horn
8435,engine_idling
8437,siren
8438,engine_idling
8441,engine_idling
8442,jackhammer
8444,air_conditioner
8445,siren
8446,air_conditioner
8447,dog_bark
8448,children_playing
8449,children_playing
8450,drilling
8453,jackhammer
8458,air_conditioner
8459,jackhammer
8460,dog_bark
8462,siren
8464,drilling
8466,drilling
8467,siren
8469,siren
8470,street_music
8472,children_playing
8473,car_horn
8474,jackhammer
8475,car_horn
8477,siren
8479,children_playing
8482,engine_idling
8483,children_playing
8484,engine_idling
8486,siren
8491,air_conditioner
8492,drilling
8493,jackhammer
8496,air_conditioner
8500,engine_idling
8501,street_music
8502,children_playing
8503,engine_idling
8507,children_playing
8508,children_playing
8510,drilling
8511,engine_idling
8512,children_playing
8513,dog_bark
8514,engine_idling
8515,air_conditioner
8520,jackhammer
8523,children_playing
8526,children_playing
8527,engine_idling
8531,children_playing
8534,engine_idling
8535,dog_bark
8536,siren
8539,air_conditioner
8540,engine_idling
8543,air_conditioner
8544,children_playing
8546,children_playing
8547,siren
8552,jackhammer
8553,drilling
8558,jackhammer
8560,drilling
8562,street_music
8564,siren
8565,engine_idling
8568,drilling
8569,children_playing
8570,drilling
8571,engine_idling
8575,engine_idling
8578,car_horn
8579,children_playing
8580,street_music
8581,street_music
8582,air_conditioner
8584,dog_bark
8586,dog_bark
8587,drilling
8588,air_conditioner
8589,siren
8594,car_horn
8595,drilling
8596,siren
8599,siren
8603,siren
8604,street_music
8607,siren
8609,air_conditioner
8610,engine_idling
8612,siren
8613,dog_bark
8614,drilling
8615,jackhammer
8617,drilling
8618,air_conditioner
8620,dog_bark
8624,drilling
8625,car_horn
8626,drilling
8627,air_conditioner
8628,children_playing
8630,engine_idling
8632,siren
8635,children_playing
8636,children_playing
8637,siren
8639,air_conditioner
8640,children_playing
8641,siren
8643,jackhammer
8644,dog_bark
8649,siren
8650,dog_bark
8651,siren
8654,siren
8656,dog_bark
8658,dog_bark
8659,air_conditioner
8660,street_music
8663,children_playing
8664,dog_bark
8665,siren
8666,drilling
8667,air_conditioner
8670,siren
8675,siren
8677,air_conditioner
8678,drilling
8679,engine_idling
8682,car_horn
8684,street_music
8685,drilling
8690,street_music
8691,street_music
8693,car_horn
8694,street_music
8695,air_conditioner
8699,street_music
8701,air_conditioner
8704,siren
8705,jackhammer
8706,siren
8710,street_music
8711,dog_bark
8712,jackhammer
8713,dog_bark
8714,engine_idling
8715,siren
8717,jackhammer
8720,street_music
8721,engine_idling
8723,street_music
8724,children_playing
8725,engine_idling
8727,engine_idling
8728,engine_idling
8729,air_conditioner
